01/07/2020,311 Lakeshore Dr,Montezuma,GA,31063,Homeowner,Macon
01/07/2020,102 Mccurry Trail,Canton,GA,30114,Homeowner,Cherokee
01/07/2020,4902 Selkirk Way,Grovetown,GA,30813,Homeowner,Columbia
01/07/2020,3524 Hardy Road,Gainesville,GA,30506,Homeowner,Hall
01/07/2020,417 South Willow Street,Jesup,GA,31546,Homeowner,Wayne
01/07/2020,965 Cavender Road Se,Dalton,GA,30721,Homeowner,Whitfield
01/07/2020,1907 Calhoun Road,Hamilton,GA,31811,Homeowner,Harris
01/07/2020,138 Reisling Drive,Braselton,GA,30517,Homeowner,Jackson
01/07/2020,2101 Jeffs Pl,Valdosta,GA,31601,Homeowner,Lowndes
01/07/2020,2666 Ardwick Drive,Hephzibah,GA,30815,Homeowner,Richmond
01/07/2020,582 Lovell Circle,Toccoa,GA,30577,Homeowner,Stephens
01/07/2020,1749 Harden Road,Zebulon,GA,30295,Homeowner,Pike
01/07/2020,3108 Oakmont Drive,Monroe,GA,30656,Homeowner,Walton
01/07/2020,2042 Creek Road,Wildwood,GA,30757,Homeowner,Dade
01/07/2020,5939 Clark Road,Clermont,GA,30527,Homeowner,Hall
01/07/2020,3154 Duckett Mill Rd.,Gainesville,GA,30506,Homeowner,Hall
01/07/2020,406 King St,Wrens,GA,30833,Homeowner,Jefferson
01/07/2020,100 Yellow Pine Dr,Temple,GA,30179,Homeowner,Carroll
01/07/2020,4322 Swan Drive,Valdosta,GA,31602,Homeowner,Lowndes
01/07/2020,144 Rogers Ct,Chatsworth,GA,30705,Homeowner,Murray
01/07/2020,90 Pasha Dr,Ellijay,GA,30540,Homeowner,Gilmer
01/07/2020,805 Stone View Dr,Hoschton,GA,30548,Homeowner,Jackson
01/07/2020,1071 N Van Wert Road,Villa Rica,GA,30180,Homeowner,Carroll
01/07/2020,1382 Freeman Rd,Forsyth,GA,31029,Homeowner,Monroe
01/07/2020,425 Cannon Circle,Albany,GA,31705,Homeowner,Dougherty
01/07/2020,828 Mcmath Mill Road Ext,Americus,GA,31719,Homeowner,Sumter
01/07/2020,312 Massey Lane,Lookout Mountain,GA,30750,Homeowner,Walker
01/07/2020,1620 Clifton Downs Dr Se,Atlanta,GA,30316,Homeowner,DeKalb
01/07/2020,1714 Iris Dr,Columbus,GA,31906,Homeowner,Muscogee
01/07/2020,1108 Walden Park Drive 1108,Savannah,GA,31410,Homeowner,Chatham
01/07/2020,548 Athens St,Hartwell,GA,30643,Homeowner,Hart
01/07/2020,35 Side Trail,Covington,GA,30016,Homeowner,Newton
01/07/2020,1950 Pleasant Walk,Lithonia,GA,30058,Homeowner,DeKalb
01/07/2020,100 Ruth Court,Warner Robins,GA,31088,Homeowner,Houston
01/07/2020,7612 Pleasant Hollow Court,Lithonia,GA,30058,Homeowner,DeKalb
01/07/2020,711 Pointe W Loop,Dublin,GA,31021,Homeowner,Laurens
01/07/2020,2506 Creek Station Dr,Buford,GA,30519,Homeowner,Gwinnett
01/07/2020,4754 Riveredge Cv,Snellville,GA,30039,Homeowner,Gwinnett
01/07/2020,1100 Allen Road East,Macon,GA,31216,Homeowner,Bibb
01/07/2020,1569 Roberts Drive Southeast,Mableton,GA,30126,Homeowner,Cobb
01/07/2020,90 East Broad St,Newnan,GA,30263,Homeowner,Coweta
01/07/2020,192 Woodland Hills Drive,Fairburn,GA,30213,Homeowner,Fulton
01/07/2020,489 N Hwy 125,Ray City,GA,31645,Homeowner,Lanier
01/07/2020,55 Trelawney Lane,Covington,GA,30016,Homeowner,Newton
01/07/2020,105 Tellico Ct,Calhoun,GA,30701,Homeowner,Floyd
01/07/2020,2208 Pin Oak Cir,Valdosta,GA,31602,Homeowner,Lowndes
01/07/2020,2682 Carleton Gold Rd,Dacula,GA,30019,Homeowner,Gwinnett
01/07/2020,3262 Leyland Way,Conyers,GA,30013,Homeowner,Rockdale
01/07/2020,2270 Willeo Rill Road,Marietta,GA,30062,Homeowner,Cobb
01/07/2020,1244 Branchfield Ct,Riverdale,GA,30296,Homeowner,Clayton
01/07/2020,1334 Yates Ave,Austell,GA,30106,Homeowner,Cobb
01/07/2020,353 Hensley Way,Marble Hill,GA,30148,Homeowner,Pickens
01/07/2020,4058 Ne Longford Dr,Marietta,GA,30066,Homeowner,Cobb
01/07/2020,6350 Klondike River Rd,Lithonia,GA,30038,Homeowner,DeKalb
01/07/2020,2662 Avanti Way 121,Decatur,GA,30035,Homeowner,DeKalb
01/07/2020,939 West 38th St,Savannah,GA,31415,Homeowner,Chatham
01/07/2020,1679 Twin Pines Drive,Macon,GA,31211,Homeowner,Bibb
01/07/2020,3936 Springleaf Point,Stone Mountain,GA,30083,Homeowner,DeKalb
01/07/2020,120 Valley Cove,Atlanta,GA,30350,Homeowner,Fulton
01/07/2020,508 Lacebark Dr,Macon,GA,31220,Homeowner,Bibb
01/07/2020,4900 Suttles Dr Sw,Atlanta,GA,30331,Homeowner,Fulton
01/07/2020,213 Whitney Lane,Mcdonough,GA,30253,Homeowner,Henry
01/07/2020,206 Highpoint Drive,Warner Robins,GA,31093,Homeowner,Houston
01/07/2020,118 Lake Placid Drive,Bonaire,GA,31005,Homeowner,Houston
01/07/2020,2601 Ellsworth Terrace,Macon,GA,31211,Homeowner,Bibb
01/07/2020,5019 Kingsberry Ln,Columbus,GA,31907,Homeowner,Muscogee
01/07/2020,2921 Sardis Ml Trl,Buford,GA,30519,Homeowner,Gwinnett
01/07/2020,8701 Tatum Rd,Palmetto,GA,30268,Homeowner,Fulton
01/07/2020,3783 Princess Ct,Lawrenceville,GA,30044,Homeowner,Gwinnett
01/07/2020,1740 Amberbrook Court Sw,Conyers,GA,30094,Homeowner,Rockdale
01/07/2020,978 James Street Nw,Marietta,GA,30060,Homeowner,Cobb
01/07/2020,2169 Dodson Woods Drive,Fairburn,GA,30213,Homeowner,Fulton
01/07/2020,112 Sterling Dr,Rincon,GA,31326,Homeowner,Effingham
01/07/2020,4007 Walton St,Savannah,GA,31405,Homeowner,Chatham
01/07/2020,313 Woodpecker Trail,Douglas,GA,31535,Homeowner,Coffee
01/07/2020,30 Snap Dragon Lane,Dallas,GA,30132,Homeowner,Paulding
01/07/2020,100 Allen Oaks Way,Covington,GA,30016,Homeowner,Newton
01/07/2020,611 Westbridge Rd,Fayetteville,GA,30214,Homeowner,Fayette
01/07/2020,3649 Cecilia Way,Loganville,GA,30052,Homeowner,Walton
01/07/2020,2050 Pt Grey Ct,Kennesaw,GA,30152,Homeowner,Cobb
01/07/2020,3597 Casey's Cove,Ellenwood,GA,30294,Homeowner,DeKalb
01/07/2020,6257 Lee Lane,Clermont,GA,30527,Homeowner,Hall
01/07/2020,1217 Black Road,Cleveland,GA,30528,Homeowner,White
01/07/2020,1820 Watkins St,Augusta,GA,30904,Homeowner,Richmond
01/07/2020,969 Parkside Place Ave,Mcdonough,GA,30253,Homeowner,Henry
01/07/2020,157 Stonebrook Dr,Demorest,GA,30535,Homeowner,Habersham
01/07/2020,1651 S Hidden Hills Parkway,Stone Mountain,GA,30088,Homeowner,DeKalb
01/07/2020,15 Baraco Drive,Savannah,GA,31419,Homeowner,Chatham
01/07/2020,1588 Old Knoxville Rd,Roberta,GA,31050,Homeowner,Crawford
01/07/2020,5615 Buckleigh Pointe,Suwanee,GA,30024,Homeowner,Forsyth
01/07/2020,382 Ravinia Way,Lawrenceville,GA,30044,Homeowner,Gwinnett
01/07/2020,23 Jackson Row Nw,Cartersville,GA,30121,Homeowner,Bartow
01/07/2020,6891 Blantyre Boulevard,Stone Mountain,GA,30087,Homeowner,DeKalb
01/07/2020,Xxx Jake Sledge Road,Fort Valley,GA,31030,Homeowner,Peach
01/07/2020,653 Tipperary Rd,Hampton,GA,30228,Homeowner,Henry
01/07/2020,1360 Bohannon Rd,Grantville,GA,30220,Homeowner,Coweta
01/07/2020,209 Turtle Creek,Warner Robins,GA,31088,Homeowner,Houston
01/07/2020,35 Marmar Lane,Newnan,GA,30265,Homeowner,Coweta
01/07/2020,10175 Hemlock Way,Jonesboro,GA,30238,Homeowner,Clayton
01/07/2020,3160 Fern Ridge Dr. Ne,Conyers,GA,30013,Homeowner,Rockdale
01/07/2020,102 Shimmering Waters Lane,Fayetteville,GA,30214,Homeowner,Fayette
01/07/2020,130 Arnold Place,Jonesboro,GA,30236,Homeowner,Clayton
01/07/2020,2762 Gresham Rd Se,Atlanta,GA,30316,Homeowner,DeKalb
01/07/2020,3444 Kenilworth Ct,Snellville,GA,30039,Homeowner,Gwinnett
01/07/2020,205 Bluebird Ln,Lavonia,GA,30553,Homeowner,Franklin
01/07/2020,3936 Springleaf Point,Stone Mountain,GA,30083,Homeowner,DeKalb
01/07/2020,120 Valley Cove,Atlanta,GA,30350,Homeowner,Fulton
01/07/2020,508 Lacebark Dr,Macon,GA,31220,Homeowner,Bibb
01/07/2020,4900 Suttles Dr Sw,Atlanta,GA,30331,Homeowner,Fulton
01/07/2020,213 Whitney Lane,Mcdonough,GA,30253,Homeowner,Henry
01/07/2020,206 Highpoint Drive,Warner Robins,GA,31093,Homeowner,Houston
01/07/2020,118 Lake Placid Drive,Bonaire,GA,31005,Homeowner,Houston
01/07/2020,2601 Ellsworth Terrace,Macon,GA,31211,Homeowner,Bibb
01/07/2020,5019 Kingsberry Ln,Columbus,GA,31907,Homeowner,Muscogee
01/07/2020,2921 Sardis Ml Trl,Buford,GA,30519,Homeowner,Gwinnett
01/07/2020,8701 Tatum Rd,Palmetto,GA,30268,Homeowner,Fulton
01/07/2020,3783 Princess Ct,Lawrenceville,GA,30044,Homeowner,Gwinnett
01/07/2020,1740 Amberbrook Court Sw,Conyers,GA,30094,Homeowner,Rockdale
01/07/2020,978 James Street Nw,Marietta,GA,30060,Homeowner,Cobb
01/07/2020,2169 Dodson Woods Drive,Fairburn,GA,30213,Homeowner,Fulton
01/07/2020,112 Sterling Dr,Rincon,GA,31326,Homeowner,Effingham
01/07/2020,4007 Walton St,Savannah,GA,31405,Homeowner,Chatham
01/07/2020,313 Woodpecker Trail,Douglas,GA,31535,Homeowner,Coffee
01/07/2020,30 Snap Dragon Lane,Dallas,GA,30132,Homeowner,Paulding
01/07/2020,100 Allen Oaks Way,Covington,GA,30016,Homeowner,Newton
01/07/2020,611 Westbridge Rd,Fayetteville,GA,30214,Homeowner,Fayette
01/07/2020,3649 Cecilia Way,Loganville,GA,30052,Homeowner,Walton
01/07/2020,2050 Pt Grey Ct,Kennesaw,GA,30152,Homeowner,Cobb
01/07/2020,3597 Casey's Cove,Ellenwood,GA,30294,Homeowner,DeKalb
01/07/2020,6257 Lee Lane,Clermont,GA,30527,Homeowner,Hall
01/07/2020,1217 Black Road,Cleveland,GA,30528,Homeowner,White
01/07/2020,1820 Watkins St,Augusta,GA,30904,Homeowner,Richmond
01/07/2020,969 Parkside Place Ave,Mcdonough,GA,30253,Homeowner,Henry
01/07/2020,157 Stonebrook Dr,Demorest,GA,30535,Homeowner,Habersham
01/07/2020,1651 S Hidden Hills Parkway,Stone Mountain,GA,30088,Homeowner,DeKalb
01/07/2020,15 Baraco Drive,Savannah,GA,31419,Homeowner,Chatham
01/07/2020,1588 Old Knoxville Rd,Roberta,GA,31050,Homeowner,Crawford
01/07/2020,5615 Buckleigh Pointe,Suwanee,GA,30024,Homeowner,Forsyth
01/07/2020,382 Ravinia Way,Lawrenceville,GA,30044,Homeowner,Gwinnett
01/07/2020,23 Jackson Row Nw,Cartersville,GA,30121,Homeowner,Bartow
01/07/2020,6891 Blantyre Boulevard,Stone Mountain,GA,30087,Homeowner,DeKalb
01/07/2020,Xxx Jake Sledge Road,Fort Valley,GA,31030,Homeowner,Peach
01/07/2020,653 Tipperary Rd,Hampton,GA,30228,Homeowner,Henry
01/07/2020,1360 Bohannon Rd,Grantville,GA,30220,Homeowner,Coweta
01/07/2020,209 Turtle Creek,Warner Robins,GA,31088,Homeowner,Houston
01/07/2020,35 Marmar Lane,Newnan,GA,30265,Homeowner,Coweta
01/07/2020,10175 Hemlock Way,Jonesboro,GA,30238,Homeowner,Clayton
01/07/2020,3160 Fern Ridge Dr. Ne,Conyers,GA,30013,Homeowner,Rockdale
01/07/2020,102 Shimmering Waters Lane,Fayetteville,GA,30214,Homeowner,Fayette
01/07/2020,130 Arnold Place,Jonesboro,GA,30236,Homeowner,Clayton
01/07/2020,2762 Gresham Rd Se,Atlanta,GA,30316,Homeowner,DeKalb
01/07/2020,3444 Kenilworth Ct,Snellville,GA,30039,Homeowner,Gwinnett
01/07/2020,205 Bluebird Ln,Lavonia,GA,30553,Homeowner,Franklin
01/07/2020,140 Kaitlyn Ct,Hamilton,GA,31811,Homeowner,Harris
01/07/2020,1716 Pitchwood Way,Hephzibah,GA,30815,Homeowner,Richmond
01/07/2020,5721 Boreal Way Sw,Atlanta,GA,30331,Homeowner,Fulton
01/07/2020,3734 Windsor Circle,Clarkston,GA,30021,Homeowner,DeKalb
01/07/2020,3541 Athens Drive,Macon,GA,31210,Homeowner,Bibb
01/07/2020,8155 Amanda Ln,Covington,GA,30014,Homeowner,Newton
01/07/2020,4914 High Lance Rd,Morganton,GA,30560,Homeowner,Union
01/07/2020,44 Browns Court,Powder Springs,GA,30127,Homeowner,Paulding
01/07/2020,5028 Chadwick Ct,Decatur,GA,30035,Homeowner,DeKalb
01/07/2020,1645 Middlebrooks Rd,Griffin,GA,30224,Homeowner,Spalding
01/07/2020,3628 Ashley Estates Se,Marietta,GA,30067,Homeowner,Cobb
01/07/2020,5644 Richland Dr,Douglasville,GA,30135,Homeowner,Douglas
01/07/2020,7308 Santa Fe Pkwy,Atlanta,GA,30350,Homeowner,Fulton
01/07/2020,1590 Lankford Rd,Bowersville,GA,30516,Homeowner,Hart
01/07/2020,1334 Hwy 18 W,Gray,GA,31032,Homeowner,Jones
01/07/2020,4436 Sonoran Way,Union City,GA,30291,Homeowner,Fulton
01/07/2020,652 Everlasting Way,Locust Grove,GA,30248,Homeowner,Henry
01/07/2020,180 Courthouse Road,Temple,GA,30179,Homeowner,Paulding
01/07/2020,12072 Centerra Dr.,Hampton,GA,30228,Homeowner,Clayton
01/07/2020,6684 Birch Rd,Winston,GA,30187,Homeowner,Douglas
01/07/2020,123 Lake Ashley Dr,Kingsland,GA,31548,Homeowner,Camden
01/07/2020,462 Burgundy Ct,Stone Mountain,GA,30087,Homeowner,DeKalb
01/07/2020,818 Ingram Rd,Barnesville,GA,30204,Homeowner,Lamar
01/07/2020,4534 Sentry St,Columbus,GA,31907,Homeowner,Muscogee
01/07/2020,5010 Beetree Road Se,Acworth,GA,30102,Homeowner,Bartow
01/07/2020,185 Cliff Nelson Rd,Kingston,GA,30145,Homeowner,Bartow
01/07/2020,430 North Ave,Villa Rica,GA,30180,Homeowner,Carroll
01/07/2020,4220 Hamilton Cove Court,Cumming,GA,30028,Homeowner,Forsyth
01/07/2020,731 East 36th Street,Savannah,GA,31401,Homeowner,Chatham
01/07/2020,3225 Concord Circle Se,Smyrna,GA,30080,Homeowner,Cobb
01/07/2020,1079 Pointer Rdg,Tucker,GA,30084,Homeowner,Gwinnett
01/07/2020,2765 Nautical Way,Villa Rica,GA,30180,Homeowner,Douglas
01/07/2020,496w Bend Rd,Statesboro,GA,30458,Homeowner,Bulloch
01/07/2020,2656 Cranbrook Dr,Hephzibah,GA,30815,Homeowner,Richmond
01/07/2020,6616 Destiny Dr,Mableton,GA,30126,Homeowner,Cobb
01/07/2020,5335 Wyntree Ct,Peachtree Corners,GA,30071,Homeowner,Gwinnett
01/07/2020,10 Oak Grove Court,Port Wentworth,GA,31407,Homeowner,Chatham
01/07/2020,850 Northview Dr,Forest Park,GA,30297,Homeowner,Clayton
01/07/2020,6000 Ambercrest Ct,Buford,GA,30518,Homeowner,Gwinnett
01/07/2020,19 Stephens Street,Rome,GA,30161,Homeowner,Floyd
01/07/2020,165 Westover Ln Sw,Marietta,GA,30064,Homeowner,Cobb
01/07/2020,3460 Oak Run Drive,Lithonia,GA,30038,Homeowner,DeKalb
01/07/2020,8150 Mountain Pass,Riverdale,GA,30274,Homeowner,Clayton
01/07/2020,1328 Bunker Ridge Ln,Columbus,GA,31907,Homeowner,Muscogee
01/07/2020,2543 Graysville Rd,Ringgold,GA,30736,Homeowner,Catoosa
01/07/2020,290 Hightower Trail,Jefferson,GA,30549,Homeowner,Jackson
01/07/2020,304 Duke Trail,Ellenwood,GA,30294,Homeowner,Henry
01/07/2020,2237 Hunter Trl,Metter,GA,30439,Homeowner,Candler
01/07/2020,120 Neptune Way,Macon,GA,31211,Homeowner,Jones
01/07/2020,4085 Vly Wood Dr,Marietta,GA,30064,Homeowner,Cobb
01/07/2020,4646 Irish Red Ct,Union City,GA,30291,Homeowner,Fulton
01/07/2020,2123 Boar Tusk Rd,Conyers,GA,30012,Homeowner,Rockdale
